player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Benjamin Watson,1753,TE,NO,16,44,0,20,0,,0,,,0,0,,0,0,0,,40.3,0,0,17.2,5,29,0,82.8,24,0.0,0,0.0,0,0,0,,,0.0,10.7,0,94.4,80.0,4,5,0.0,0,12,0,90.8,76.8,0,32,3.4,5,145,17,92.4,134,115.5,18,40.9,0,211,32,1.9,12.4,1.57
Maurice Harris,11035,WR,WAS,11,44,0,32,0,-0.8,0,100.0,,0,0,0.0,0,0,0,90.9,49.9,0,15,0.0,0,31,6,96.8,30,93.1,6,13.6,0,38,43,7.2,6.3,1.27,8.8,0,83.3,100.0,3,3,0.0,0,8,0,78.2,55.4,0,33,0.0,0,146,15,95.9,140,106.7,18,40.9,0,173,52,3.5,11.5,1.24
Tre'Quan Smith,48228,WR,NO,15,43,0,20,0,,0,,,0,0,,0,0,0,,39.7,0,0,0.0,0,36,0,97.2,35,0.0,0,0.0,0,0,0,,,0.0,13.0,0,46.7,50.0,2,4,0.0,0,5,0,66.2,68.5,0,15,1.0,1,99,7,96.0,95,100.6,15,34.9,2,72,27,3.9,10.3,0.76
Dallas Goedert,47272,TE,PHI,16,43,0,24,0,-4.8,2,80.0,,0,0,0.0,0,1,0,90.2,92.3,0,21,37.5,9,24,4,62.5,15,101.7,5,11.6,0,42,62,15.5,10.5,2.8,11.6,0,62.5,50.0,2,4,16.7,1,2,0,51.3,61.4,1,12,0.0,0,75,5,93.3,70,31.3,8,18.6,0,32,8,1.6,6.4,0.46
Phillip Dorsett,9462,WR,NE,16,43,0,19,0,,0,,,0,0,,0,0,0,,39.7,0,0,0.0,0,25,0,100.0,25,0.0,0,0.0,0,0,0,,,0.0,11.3,1,50.0,,0,0,0.0,0,0,0,75.3,61.4,1,13,0.0,0,46,2,95.7,44,20.8,4,9.3,0,16,9,4.5,8.0,0.36
DeVante Parker,9447,WR,MIA,11,43,0,17,0,0.3,0,100.0,,0,0,0.0,0,1,0,90.6,75.6,0,19,0.0,0,18,4,94.4,17,100.0,4,9.3,0,32,31,7.8,8.0,1.88,11.8,0,20.0,33.3,1,3,50.0,1,1,0,70.8,65.0,0,9,2.0,1,49,1,89.8,44,39.6,5,11.6,0,9,0,0.0,9.0,0.2
Jacquizz Rodgers,6297,HB,TB,16,43,0,30,0,-2.0,1,100.0,,0,0,0.0,0,0,0,90.9,91.8,0,13,0.0,0,12,6,91.7,11,87.5,6,14.0,0,30,42,7.0,5.0,2.73,,0,,,0,0,,0,0,0,90.8,72.8,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Ryan Griffin,7982,TE,HST,14,42,0,13,0,,0,,,0,0,,0,0,0,,35.4,0,0,11.4,4,35,0,80.0,28,0.0,0,0.0,0,0,0,,,0.0,7.5,1,66.7,50.0,2,4,6.7,1,9,0,67.6,56.6,1,47,1.8,4,224,14,92.0,206,78.1,21,50.0,0,203,118,8.4,14.5,0.99
Will Fuller V,10655,WR,HST,7,42,0,13,0,-2.5,0,100.0,,0,0,0.0,0,2,0,84.5,78.7,0,11,0.0,0,15,2,86.7,13,110.4,2,4.8,0,21,26,13.0,10.5,1.62,5.9,0,87.5,,0,0,0.0,0,3,0,89.3,67.7,0,37,1.8,1,56,7,85.7,48,112.0,8,19.0,0,87,45,6.4,12.4,1.81
Mike Davis,9559,HB,SEA,15,42,0,29,0,-4.5,2,90.0,,0,0,0.0,0,2,0,91.6,97.8,0,18,0.0,0,14,9,100.0,14,94.6,10,23.8,0,67,108,12.0,7.4,4.79,,0,,,0,0,,0,0,0,70.2,58.8,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0
Bruce Ellington,8741,WR,DET,7,42,0,11,0,-3.2,0,100.0,,0,0,0.0,0,1,0,90.6,64.0,0,10,0.0,0,18,5,100.0,18,79.2,5,11.9,0,11,27,5.4,2.2,0.61,5.6,1,70.0,0.0,0,5,12.5,3,11,0,61.1,71.7,0,23,0.0,0,116,21,93.1,108,84.9,30,71.4,0,176,93,4.4,8.4,1.63
Chad Williams,11853,WR,ARZ,10,42,0,1,0,,0,,,0,0,,0,0,0,,42.2,0,0,0.0,0,27,0,92.6,25,0.0,0,0.0,0,0,0,,,0.0,6.0,0,100.0,100.0,1,1,0.0,0,0,0,28.0,45.4,0,7,4.3,1,23,1,95.7,22,95.8,1,2.4,0,7,1,1.0,7.0,0.32
Giovani Bernard,7818,HB,CIN,12,41,0,7,0,-3.8,2,100.0,,0,0,0.0,0,3,0,92.4,94.0,0,17,7.1,2,28,14,85.7,24,83.3,14,34.1,0,56,109,7.8,4.0,2.33,-0.4,0,100.0,,0,0,0.0,0,1,0,71.4,70.1,0,22,0.0,0,12,5,100.0,12,93.3,5,12.2,0,32,34,6.8,6.4,2.67
Pierre Garcon,4519,WR,SF,8,41,0,28,0,-3.3,1,100.0,,0,0,0.0,0,0,0,88.7,47.9,0,9,0.0,0,21,3,95.2,20,86.1,3,7.3,0,14,24,8.0,4.7,0.7,6.3,0,54.5,0.0,0,3,0.0,0,1,0,36.4,52.7,0,24,1.7,1,58,6,91.4,53,97.9,11,26.8,1,53,30,5.0,8.8,1.0
LeSean McCoy,4976,HB,BUF,13,41,0,4,0,-5.6,1,92.9,,0,0,7.1,1,2,0,68.4,91.9,0,10,7.7,2,26,13,88.5,23,80.7,14,34.1,0,47,120,9.2,3.6,2.04,-3.8,0,50.0,,0,0,50.0,2,0,0,50.7,57.9,0,3,0.0,0,16,2,93.8,15,56.3,4,9.8,0,3,9,4.5,1.5,0.2
Marquise Goodwin,7859,WR,SF,11,41,0,28,0,,0,,,0,0,,0,0,0,,41.6,0,0,0.0,0,22,0,100.0,22,0.0,0,0.0,0,0,0,,,0.0,15.5,0,40.0,25.0,1,4,0.0,0,4,0,76.1,64.5,2,17,0.0,0,59,4,94.9,56,17.9,10,24.4,0,53,9,2.3,13.3,0.95
Nick Vannett,10728,TE,SEA,15,40,0,29,0,0.0,0,0.0,,0,0,100.0,1,0,0,21.6,26.5,0,0,38.5,5,13,0,61.5,8,39.6,1,2.5,0,0,0,,,0.0,6.6,1,88.9,100.0,1,1,0.0,0,6,0,66.2,68.8,0,16,2.1,2,95,8,92.6,88,141.0,9,22.5,2,75,23,2.9,9.4,0.85
Dante Pettis,48113,WR,SF,11,40,0,28,0,-3.7,0,100.0,,0,0,0.0,0,0,0,88.7,47.8,0,4,0.0,0,23,3,95.7,22,79.2,3,7.5,0,4,15,5.0,1.3,0.18,13.1,2,75.0,50.0,1,2,0.0,0,8,0,61.3,66.9,0,39,0.0,0,110,12,94.5,104,156.3,16,40.0,2,234,99,8.3,19.5,2.25
Tevin Coleman,9506,HB,ATL,16,40,0,2,0,-6.0,2,85.7,,0,0,0.0,0,3,0,90.9,96.7,0,39,0.0,0,24,6,95.8,23,155.7,7,17.5,1,83,121,20.2,13.8,3.61,6.0,1,75.0,,0,0,0.0,0,1,0,68.6,67.4,0,39,0.0,0,21,3,95.2,20,156.3,4,10.0,1,51,47,15.7,17.0,2.55
Tim Patrick,12087,WR,DEN,16,40,0,10,0,,0,,,0,0,,0,0,0,,41.1,0,0,0.0,0,24,0,95.8,23,0.0,0,0.0,0,0,0,,,0.0,9.7,0,57.1,0.0,0,2,0.0,0,1,1,47.0,59.0,0,15,0.0,0,79,4,96.2,76,65.2,7,17.5,0,26,5,1.3,6.5,0.34
Javorius Allen,9558,HB,BLT,12,40,0,3,0,-3.7,3,83.3,,0,0,0.0,0,1,0,90.6,90.8,0,16,7.7,1,13,5,92.3,12,82.6,6,15.0,0,23,41,8.2,4.6,1.92,5.5,0,100.0,,0,0,0.0,0,1,0,71.7,62.4,0,16,0.0,0,20,2,85.0,17,106.3,2,5.0,0,19,8,4.0,9.5,1.12
Greg Olsen,3647,TE,CAR,9,39,0,5,0,-4.0,0,50.0,,0,0,0.0,0,0,0,78.7,40.1,0,7,16.7,5,30,1,83.3,25,58.3,2,5.1,0,7,13,13.0,7.0,0.28,7.7,0,62.5,66.7,2,3,0.0,0,5,0,90.1,65.5,1,19,5.7,9,159,10,89.3,142,75.8,16,41.0,1,103,29,2.9,10.3,0.73
Jesse James,9593,TE,PIT,16,39,0,25,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,30.2,0,1,2.2,1,45,1,91.1,41,79.2,1,2.6,0,1,4,4.0,1.0,0.02,10.6,0,57.1,,0,0,20.0,1,3,0,55.9,61.4,1,32,0.0,0,73,4,90.4,66,54.2,7,17.9,0,74,26,6.5,18.5,1.12
Dontrelle Inman,6597,WR,IND,9,38,0,14,0,,0,,,0,0,,0,0,0,,39.2,0,0,0.0,0,26,0,88.5,23,0.0,0,0.0,0,0,0,,,0.0,12.6,0,64.7,60.0,3,5,15.4,2,6,0,66.3,67.0,0,29,0.0,0,87,11,93.1,81,123.9,17,44.7,2,117,14,1.3,10.6,1.44
Keke Coutee,47698,WR,HST,6,38,0,13,0,-2.8,2,88.9,,0,0,11.1,1,2,0,45.7,71.2,0,12,0.0,0,15,8,93.3,14,119.0,9,23.7,1,33,62,7.8,4.1,2.36,3.2,2,87.5,50.0,1,2,8.7,2,10,0,44.9,64.3,0,40,0.0,0,125,21,93.6,117,118.1,24,63.2,1,216,179,8.5,10.3,1.85
Trent Taylor,11932,WR,SF,14,38,0,28,0,-2.7,1,83.3,,0,0,0.0,0,2,0,90.6,77.7,0,11,0.0,0,27,5,92.6,25,125.0,6,15.8,1,27,40,8.0,5.4,1.08,7.2,0,60.0,25.0,1,4,10.0,2,7,0,64.8,56.7,2,16,0.0,0,189,18,91.5,173,53.6,30,78.9,1,131,51,2.8,7.3,0.76
Kyle Juszczyk,7912,FB,SF,16,37,0,28,0,-2.0,1,100.0,,0,0,0.0,0,2,0,84.5,52.4,0,25,9.1,3,33,2,90.9,30,118.8,2,5.4,0,41,45,22.5,20.5,1.37,12.7,1,100.0,,0,0,0.0,0,2,0,70.8,61.6,0,56,2.3,1,43,3,95.3,41,118.8,3,8.1,0,72,34,11.3,24.0,1.76
Kerryon Johnson,34455,HB,DET,10,37,0,11,0,-5.3,3,90.0,,0,0,0.0,0,4,0,91.6,97.0,0,24,4.3,1,23,9,91.3,21,135.8,10,27.0,1,86,135,15.0,9.6,4.1,18.0,0,0.0,,0,0,,0,0,0,90.2,80.0,0,0,0.0,0,4,0,100.0,4,39.6,1,2.7,0,0,0,,,0.0
James Washington,47792,WR,PIT,14,36,0,25,0,,0,,,0,0,,0,0,0,78.7,36.1,0,0,0.0,0,62,0,93.5,58,0.0,0,0.0,0,0,0,,,0.0,13.0,0,66.7,75.0,3,4,0.0,0,4,0,77.8,50.7,0,13,0.0,0,55,4,94.5,52,88.2,6,16.7,0,44,1,0.3,11.0,0.85
Albert Wilson,8943,WR,MIA,7,36,0,17,0,-1.8,2,100.0,,0,0,0.0,0,3,0,92.5,92.2,0,74,0.0,0,32,13,93.8,30,156.6,13,36.1,2,157,181,13.9,12.1,5.23,1.1,5,100.0,,0,0,0.0,0,7,0,80.4,91.2,0,75,2.1,1,48,12,87.5,42,158.3,12,33.3,3,231,218,18.2,19.3,5.5
Ty Montgomery,9527,HB,BLT,13,36,0,3,0,-3.2,2,66.7,,0,0,14.3,1,0,0,39.4,70.6,1,14,0.0,0,22,6,95.5,21,36.6,9,25.0,0,40,60,10.0,6.7,1.9,1.3,1,50.0,,0,0,0.0,0,0,0,80.0,77.7,0,5,0.0,0,14,2,100.0,14,56.3,4,11.1,0,6,11,5.5,3.0,0.43
James O'Shaughnessy,9606,TE,JAX,14,35,0,15,0,,0,,,0,0,,0,0,0,,38.5,0,0,30.8,8,26,0,61.5,16,0.0,0,0.0,0,0,0,,,0.0,8.7,2,54.5,33.3,1,3,0.0,0,4,0,77.3,52.3,1,17,0.0,0,92,6,98.9,91,34.7,11,31.4,0,66,29,4.8,11.0,0.73
Vernon Davis,2951,TE,WAS,14,35,0,32,0,1.0,2,100.0,,0,0,0.0,0,2,0,84.5,73.6,0,21,22.6,7,31,2,71.0,22,118.8,2,5.7,0,41,39,19.5,20.5,1.86,14.9,2,55.6,0.0,0,3,0.0,0,5,0,70.8,72.9,1,53,0.0,0,63,5,93.7,59,88.0,9,25.7,1,91,41,8.2,18.2,1.54
Blake Jarwin,12320,TE,DAL,16,35,0,9,0,-5.0,0,100.0,,0,0,0.0,0,0,0,78.7,41.0,0,0,17.4,4,23,1,78.3,18,79.2,1,2.9,0,0,5,5.0,0.0,0.0,9.5,2,76.2,75.0,3,4,5.9,1,8,0,71.7,73.8,2,39,2.8,4,145,16,90.3,131,97.0,21,60.0,2,198,63,3.9,12.4,1.51
Matt LaCosse,9840,TE,DEN,13,34,0,10,0,7.0,0,0.0,0.0,0,1,,0,0,0,,40.4,0,0,5.0,1,20,0,85.0,17,39.6,1,2.9,0,0,0,,,0.0,5.9,1,77.8,0.0,0,2,0.0,0,6,0,82.2,61.9,1,17,14.9,14,94,14,81.9,77,74.1,18,52.9,0,132,59,4.2,9.4,1.71
Lamar Miller,7097,HB,HST,14,34,0,13,0,-4.0,1,83.3,,0,0,0.0,0,2,0,90.9,81.3,1,16,12.5,4,32,5,75.0,24,41.7,6,17.6,0,21,40,8.0,4.2,0.88,-3.0,0,100.0,,0,0,0.0,0,1,0,75.8,47.6,0,5,0.0,0,18,1,94.4,17,87.5,1,2.9,0,5,8,8.0,5.0,0.29
Equanimeous St. Brown,47967,WR,GB,11,34,0,12,0,0.3,0,50.0,,0,0,0.0,0,1,0,84.5,53.9,0,18,0.0,0,31,2,96.8,30,70.8,4,11.8,0,26,25,12.5,13.0,0.87,7.8,0,55.6,0.0,0,1,0.0,0,2,0,86.5,59.8,0,54,0.0,0,73,5,93.2,68,93.3,9,26.5,0,97,72,14.4,19.4,1.43
Kareem Hunt,11841,HB,KC,11,33,0,16,0,-3.2,6,80.0,,0,0,20.0,2,5,0,28.0,91.4,0,50,5.1,2,39,8,89.7,35,158.3,10,30.3,3,139,167,20.9,17.4,3.97,-3.5,0,100.0,,0,0,0.0,0,0,0,64.1,64.7,0,6,0.0,0,11,2,81.8,9,85.4,2,6.1,0,9,16,8.0,4.5,1.0
Jamaal Williams,11889,HB,GB,16,33,0,12,0,-3.9,2,80.0,0.0,0,2,0.0,0,5,0,91.4,94.4,0,26,6.3,2,32,8,93.8,30,105.4,10,30.3,0,93,124,15.5,11.6,3.1,2.3,0,100.0,,0,0,0.0,0,2,0,90.5,64.8,0,10,0.0,0,10,3,80.0,8,88.9,3,9.1,0,16,9,3.0,5.3,2.0
Allen Hurns,8931,WR,DAL,16,33,0,9,0,-2.0,1,100.0,,0,0,0.0,0,0,0,78.7,42.8,0,9,0.0,0,26,1,92.3,24,104.2,1,3.0,0,9,11,11.0,9.0,0.38,26.3,1,50.0,,0,0,0.0,0,1,0,67.3,62.1,0,20,2.2,1,45,2,91.1,41,74.0,4,12.1,0,29,13,6.5,14.5,0.71
Paul Richardson Jr.,8680,WR,WAS,7,33,0,32,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,42.8,0,7,0.0,0,28,1,96.4,27,95.8,1,3.0,0,7,10,10.0,7.0,0.26,15.3,0,83.3,100.0,1,1,0.0,0,4,0,89.0,61.2,0,34,0.0,0,77,5,93.5,72,118.8,6,18.2,0,105,31,6.2,21.0,1.46
Jason Croom,12145,TE,BUF,15,33,0,4,0,,0,,,0,0,,0,0,0,,41.2,0,0,21.4,3,14,0,78.6,11,0.0,0,0.0,0,0,0,,,0.0,6.8,3,78.6,50.0,1,2,8.3,1,8,0,43.4,52.9,0,26,1.1,1,94,11,93.6,88,152.7,14,42.4,2,156,91,8.3,14.2,1.77
Rhett Ellison,7128,TE,NYG,14,32,0,21,0,,0,,,0,0,,0,0,0,,38.9,0,0,18.8,3,16,0,75.0,12,0.0,0,0.0,0,0,0,,,0.0,7.1,0,71.4,100.0,2,2,0.0,0,3,0,65.0,50.8,0,16,6.9,6,87,5,92.0,80,126.2,7,21.9,1,42,11,2.2,8.4,0.53
Wendell Smallwood,10787,HB,PHI,15,32,0,24,0,-5.5,1,100.0,,0,0,0.0,0,4,0,92.3,95.8,0,36,13.3,4,30,12,83.3,25,123.6,12,37.5,1,84,150,12.5,7.0,3.36,,0,,,0,0,,0,0,0,49.2,45.2,0,0,0.0,0,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0
Jack Doyle,8520,TE,IND,6,32,0,14,0,,0,,,0,0,,0,0,0,,37.5,0,0,0.0,0,22,0,95.5,21,0.0,0,0.0,0,0,0,,,0.0,7.6,0,78.6,100.0,2,2,0.0,0,5,1,81.8,63.3,1,17,0.0,0,77,11,97.4,75,70.8,14,43.8,0,114,39,3.5,10.4,1.52
Charles Clay,6326,TE,BUF,13,32,0,4,0,-2.3,0,100.0,,0,0,0.0,0,1,0,90.6,82.5,0,13,20.0,5,25,4,72.0,18,87.5,4,12.5,0,20,29,7.3,5.0,1.11,10.7,1,55.6,75.0,3,4,16.7,2,6,0,51.9,51.8,2,21,3.6,5,138,10,89.1,123,31.9,18,56.3,0,100,37,3.7,10.0,0.81
Aldrick Robinson,6330,WR,MIN,14,32,0,18,0,8.0,0,100.0,100.0,1,1,0.0,0,1,0,78.7,63.2,0,10,0.0,0,14,1,100.0,14,108.3,1,3.1,0,10,2,2.0,10.0,0.71,29.5,0,25.0,0.0,0,1,50.0,1,0,0,45.2,58.4,0,8,0.0,0,49,1,95.9,47,39.6,4,12.5,0,8,9,9.0,8.0,0.17
Aaron Jones,11937,HB,GB,12,32,0,12,0,-3.4,5,90.9,100.0,1,1,0.0,0,5,0,91.8,94.0,0,22,3.0,1,33,10,93.9,31,100.8,11,34.4,0,90,122,12.2,9.0,2.9,-5.0,0,100.0,,0,0,0.0,0,0,0,82.2,65.5,0,0,12.5,1,8,1,87.5,7,79.2,1,3.1,0,0,5,5.0,0.0,0.0
D.J. Chark Jr.,47702,WR,JAX,11,31,0,15,0,,0,,,0,0,,0,0,0,,61.6,0,0,0.0,0,14,0,100.0,14,0.0,0,0.0,0,0,0,,,0.0,7.3,0,33.3,,0,0,50.0,1,0,0,25.2,46.2,0,6,0.0,0,27,1,96.3,26,42.4,3,9.7,0,6,5,5.0,6.0,0.23
Matt Breida,12271,HB,SF,13,31,0,28,0,-3.9,3,100.0,,0,0,0.0,0,5,0,91.8,99.9,0,26,4.3,1,23,10,91.3,21,141.7,10,32.3,1,100,139,13.9,10.0,4.76,4.4,3,80.0,,0,0,0.0,0,2,0,90.2,91.4,0,20,0.0,0,16,4,93.8,15,142.1,5,16.1,1,43,42,10.5,10.8,2.87
Nick Boyle,9604,TE,BLT,16,31,0,3,0,-1.0,0,100.0,,0,0,0.0,0,1,0,90.2,69.2,0,19,17.6,3,17,3,70.6,12,104.2,3,9.7,0,27,30,10.0,9.0,2.25,5.0,0,62.5,0.0,0,1,28.6,2,4,0,29.7,54.2,0,17,7.5,4,53,5,86.8,46,80.2,8,25.8,0,50,23,4.6,10.0,1.09
Jakeem Grant,10820,WR,MIA,10,31,0,17,0,0.1,1,100.0,100.0,1,1,0.0,0,5,0,91.6,92.2,0,18,0.0,0,28,9,96.4,27,144.4,9,29.0,1,88,87,9.7,9.8,3.26,7.4,1,57.1,,0,0,0.0,0,3,0,67.3,68.8,1,18,0.0,0,38,4,86.8,33,78.9,7,22.6,1,49,43,10.8,12.3,1.48
Mike Gesicki,47153,TE,MIA,16,31,0,17,0,-1.5,0,100.0,,0,0,0.0,0,0,0,84.5,34.1,0,1,11.4,4,35,2,85.7,30,79.2,2,6.5,0,0,3,1.5,0.0,0.0,13.3,0,50.0,100.0,1,1,0.0,0,1,0,85.7,48.1,0,11,4.5,3,66,3,90.9,60,57.6,6,19.4,0,20,-1,-0.3,6.7,0.33
Ito Smith,45932,HB,ATL,13,30,0,2,0,-5.5,0,83.3,,0,0,0.0,0,0,0,90.6,63.2,0,9,0.0,0,18,5,100.0,18,79.2,6,20.0,0,6,32,6.4,1.2,0.33,0.3,0,100.0,,0,0,0.0,0,1,0,75.8,72.1,0,9,0.0,0,12,3,83.3,10,90.3,3,10.0,0,17,16,5.3,5.7,1.7
Elijah McGuire,11943,HB,NYJ,8,30,0,22,0,-3.3,3,100.0,,0,0,0.0,0,2,0,88.7,91.1,0,15,14.3,2,14,3,78.6,11,101.4,3,10.0,0,25,35,11.7,8.3,2.27,,0,,,0,0,,0,0,0,27.6,49.6,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0
Marcell Ateman,23670,WR,OAK,7,30,0,23,0,-1.5,0,100.0,,0,0,0.0,0,0,0,84.5,48.7,0,9,0.0,0,19,2,94.7,18,85.4,2,6.7,0,9,12,6.0,4.5,0.5,21.1,0,28.6,50.0,1,2,0.0,0,1,0,54.9,56.8,0,28,0.0,0,41,2,90.2,37,43.8,7,23.3,0,28,8,4.0,14.0,0.76
Geoff Swaim,9679,TE,DAL,9,30,0,9,0,-5.7,1,100.0,,0,0,0.0,0,2,0,88.7,75.2,0,43,15.2,5,33,3,75.8,25,118.8,3,10.0,0,57,74,24.7,19.0,2.28,6.1,0,80.0,33.3,1,3,0.0,0,2,0,90.0,52.7,0,20,5.0,6,121,8,90.1,109,91.7,10,33.3,0,60,12,1.5,7.5,0.55
Demarcus Robinson,10760,WR,KC,16,30,0,16,0,-1.8,0,100.0,,0,0,0.0,0,0,0,90.2,42.3,0,5,0.0,0,42,4,92.9,39,82.3,4,13.3,0,15,22,5.5,3.8,0.38,11.5,1,81.8,,0,0,0.0,0,3,0,73.9,58.3,0,38,0.0,0,52,9,92.3,48,107.2,11,36.7,0,107,51,5.7,11.9,2.23
Deonte Thompson,7513,WR,BUF,13,30,0,4,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,45.8,0,1,0.0,0,17,1,88.2,15,79.2,1,3.3,0,1,4,4.0,1.0,0.07,10.7,0,42.9,0.0,0,1,0.0,0,0,0,47.8,67.6,1,6,0.0,0,38,3,92.1,35,10.7,7,23.3,0,12,6,2.0,4.0,0.34
Jonnu Smith,11855,TE,TEN,13,29,0,31,0,-2.3,0,100.0,,0,0,0.0,0,3,0,90.2,64.9,0,18,21.8,12,55,4,76.4,42,137.5,4,13.8,1,30,39,9.8,7.5,0.71,8.7,0,57.1,100.0,2,2,20.0,1,2,0,31.5,51.3,0,12,1.6,1,63,4,92.1,58,107.7,7,24.1,1,31,5,1.3,7.8,0.53
Jaylen Samuels,47297,HB,PIT,11,29,0,25,0,-3.8,3,90.9,,0,0,0.0,0,3,0,91.8,94.8,0,23,0.0,0,21,10,100.0,21,130.7,11,37.9,1,89,126,12.6,8.9,4.24,0.0,1,100.0,,0,0,0.0,0,2,0,90.3,74.6,0,12,0.0,0,27,3,96.3,26,94.4,3,10.3,0,20,20,6.7,6.7,0.77
Ted Ginn Jr.,3625,WR,NO,5,29,0,20,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,63.7,0,2,0.0,0,14,1,92.9,13,79.2,1,3.4,0,2,5,5.0,2.0,0.15,23.8,0,60.0,,0,0,0.0,0,2,0,58.7,64.9,0,28,0.0,0,57,3,93.0,53,126.7,5,17.2,1,42,3,1.0,14.0,0.79
Tyler Higbee,10744,TE,LA,16,29,0,26,0,-2.0,0,100.0,,0,0,0.0,0,1,0,78.7,51.1,0,15,45.8,22,48,1,50.0,24,118.8,1,3.4,0,15,17,17.0,15.0,0.63,11.5,0,100.0,,0,0,0.0,0,2,0,64.8,61.1,0,16,0.0,0,36,2,100.0,36,118.8,2,6.9,0,26,3,1.5,13.0,0.72
Isaiah McKenzie,11927,WR,BUF,8,29,0,4,0,-2.8,4,100.0,,0,0,0.0,0,2,0,90.6,89.6,0,14,0.0,0,17,4,76.5,13,101.0,4,13.8,0,33,44,11.0,8.3,2.54,9.3,4,62.5,28.6,2,7,6.3,1,10,0,64.8,65.2,1,23,0.0,0,122,15,91.0,111,63.7,24,82.8,0,155,59,3.9,10.3,1.4
Alex Erickson,11107,WR,CIN,15,28,0,7,0,-3.0,0,100.0,,0,0,0.0,0,1,0,90.6,70.3,0,11,0.0,0,23,4,95.7,22,87.5,4,14.3,0,20,32,8.0,5.0,0.91,7.7,0,86.7,100.0,2,2,0.0,0,7,0,75.6,59.4,0,28,1.0,1,100,13,90.0,90,101.7,15,53.6,0,126,51,3.9,9.7,1.4
Torrey Smith,6210,WR,CAR,11,28,0,5,0,,0,,,0,0,,0,0,0,,42.5,0,0,0.0,0,20,0,100.0,20,0.0,0,0.0,0,0,0,,,0.0,17.2,0,40.0,,0,0,0.0,0,0,0,60.7,62.2,0,8,0.0,0,62,2,91.9,57,47.9,5,17.9,0,12,3,1.5,6.0,0.21
Nick Chubb,45783,HB,CLV,15,28,0,8,0,-3.8,2,100.0,,0,0,0.0,0,3,0,91.8,94.0,0,24,7.4,2,27,10,81.5,22,131.7,10,35.7,1,76,114,11.4,7.6,3.45,12.0,0,0.0,,0,0,,0,0,0,40.2,47.8,0,0,0.0,0,5,0,100.0,5,39.6,1,3.6,0,0,0,,,0.0
Cody Core,10833,WR,CIN,14,28,0,7,0,,0,,,0,0,,0,0,0,,42.5,0,0,0.0,0,26,0,88.5,23,0.0,0,0.0,0,0,0,,,0.0,13.4,0,60.0,50.0,1,2,0.0,0,2,0,29.2,50.8,0,14,0.0,0,29,3,96.6,28,73.8,5,17.9,0,26,3,1.0,8.7,0.93
Geronimo Allison,11141,WR,GB,5,28,0,12,0,1.0,0,100.0,,0,0,0.0,0,1,0,78.7,56.0,0,17,0.0,0,23,1,100.0,23,118.8,1,3.6,0,17,16,16.0,17.0,0.74,3.3,0,100.0,,0,0,0.0,0,1,0,30.1,56.9,0,12,0.0,0,20,3,95.0,19,87.5,3,10.7,0,15,5,1.7,5.0,0.79
Cordarrelle Patterson,7810,WR,NE,15,27,0,19,0,-3.1,0,85.7,,0,0,14.3,1,3,0,32.0,64.5,0,18,0.0,0,20,6,100.0,20,125.9,7,25.9,1,33,50,8.3,5.5,1.65,1.3,1,77.8,0.0,0,1,12.5,1,3,0,70.8,75.4,0,55,0.0,0,31,7,96.8,30,149.5,9,33.3,1,99,85,12.1,14.1,3.3
Virgil Green,6356,TE,LAC,16,27,0,27,0,-3.0,0,100.0,,0,0,0.0,0,1,0,78.7,58.7,0,13,34.6,9,26,1,65.4,17,158.3,1,3.7,1,13,16,16.0,13.0,0.76,2.5,0,50.0,,0,0,50.0,1,0,0,29.2,43.6,0,3,3.2,2,62,1,93.5,58,56.3,2,7.4,0,3,1,1.0,3.0,0.05
