player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Devante Downs,49842,LB,NYG,3,7,7.0,7.0,21,0,104.2,1,1,0,9,4,1.29
Jacob Martin,50152,ED,HST,5,7,7.0,3.5,13,0,75.0,1,2,0,15,19,2.14
Khalil Mack,8640,ED,CHI,7,7,7.0,7.0,6,0,118.8,1,1,0,15,9,2.14
Nasir Adderley,33880,S,LAC,8,14,7.0,7.0,27,0,91.7,2,2,0,12,0,0.86
Matthias Farley,10953,S,NYJ,4,7,7.0,7.0,22,0,118.8,1,1,1,3,0,0.43
Kyle Van Noy,8675,LB,MIA,7,7,7.0,7.0,17,0,87.5,1,1,0,5,6,0.71
Tae Hayes,35173,CB,MIN,2,21,7.0,7.0,18,0,118.8,3,3,0,40,23,1.9
Kendall Fuller,10718,CB,WAS,12,35,7.0,3.9,32,0,74.3,5,9,0,56,28,1.6
Anthony Levine,6013,S,BLT,4,7,7.0,7.0,3,0,95.8,1,1,0,7,0,1.0
James Bradberry,10696,CB,NYG,13,42,7.0,5.3,21,1,84.9,6,8,1,39,16,0.93
Lamar Jackson,50532,CB,NYJ,4,7,7.0,3.5,22,0,64.6,1,2,0,10,0,1.43
Kyzir White,44485,LB,LAC,11,28,7.0,4.7,27,0,84.0,4,6,0,38,33,1.36
Bud Dupree,9455,ED,PIT,7,14,7.0,7.0,25,0,100.0,2,2,0,16,14,1.14
Denzel Perryman,9481,LB,LAC,6,14,7.0,4.7,27,0,72.9,2,3,0,11,0,0.79
Tarvarius Moore,49178,S,SF,10,55,6.9,5.5,28,0,146.7,8,10,1,112,44,2.04
Jordan Hicks,9517,LB,ARZ,15,62,6.9,4.8,1,1,50.5,9,13,0,71,33,1.15
Tre Boston,8763,S,CAR,15,62,6.9,6.2,5,1,85.0,9,10,1,59,23,0.95
Buster Skrine,6289,CB,CHI,12,327,6.8,5.4,6,0,119.9,48,61,3,539,192,1.65
Justin Coleman,9892,CB,DET,11,223,6.8,5.6,11,0,138.0,33,40,4,365,179,1.64
Kenneth Murray,58099,LB,LAC,16,102,6.8,6.0,27,0,128.4,15,17,1,172,76,1.69
Fred Warner,51222,LB,SF,12,34,6.8,4.3,28,0,72.9,5,8,0,36,27,1.06
Eric Murray,10740,S,HST,14,314,6.7,5.3,13,0,128.2,47,59,4,552,278,1.76
Breon Borders,39398,CB,TEN,4,20,6.7,4.0,31,0,76.3,3,5,0,29,14,1.45
Mack Wilson,43190,LB,CLV,8,20,6.7,4.0,8,0,73.8,3,5,0,26,20,1.3
Mykal Walker,57834,LB,ATL,8,20,6.7,6.7,2,0,98.6,3,3,0,23,5,1.15
Harold Landry III,48600,ED,TEN,11,20,6.7,5.0,31,0,94.8,3,4,0,29,21,1.45
Akeem Davis-Gaither,34788,LB,CIN,9,20,6.7,5.0,7,0,116.7,3,4,0,50,16,2.5
Kendall Sheffield,34105,CB,ATL,8,20,6.7,6.7,2,0,118.8,3,3,0,62,24,3.1
Sean Murphy-Bunting,25891,CB,TB,15,264,6.6,5.6,30,1,126.9,40,47,4,459,264,1.74
Anthony Walker,11916,LB,IND,12,46,6.6,5.8,14,0,130.7,7,8,1,47,26,1.02
B.J. Goodson,10743,LB,CLV,14,86,6.6,5.1,8,1,111.9,13,17,2,128,68,1.49
Ashtyn Davis,49560,S,NYJ,6,33,6.6,5.5,22,0,143.1,5,6,2,53,22,1.61
Karl Joseph,10648,S,CLV,12,78,6.5,4.9,8,0,142.7,12,16,3,148,48,1.9
Tahir Whitehead,7135,LB,CAR,7,13,6.5,4.3,5,1,38.9,2,3,0,15,20,1.15
Anthony Hitchens,8754,LB,KC,9,13,6.5,6.5,16,0,91.7,2,2,0,12,17,0.92
Jamal Adams,11761,S,SEA,12,98,6.5,5.2,29,0,104.4,15,19,0,172,63,1.76
Harvey Langi,50118,LB,NYJ,7,13,6.5,4.3,22,0,99.3,2,3,0,30,17,2.31
Donovan Wilson,49408,S,DAL,8,19,6.3,6.3,9,0,122.9,3,3,1,12,2,0.63
Chris Claybrooks,76692,CB,JAX,8,25,6.3,6.3,15,0,118.8,4,4,0,56,15,2.24
Andrew Wingard,49268,S,JAX,12,37,6.2,5.3,15,0,141.4,6,7,1,59,21,1.59
A.J. Terrell,55586,CB,ATL,14,31,6.2,4.4,2,0,94.9,5,7,0,56,13,1.81
Robert Spillane,50918,LB,PIT,9,49,6.1,3.5,25,0,86.6,8,14,1,44,13,0.9
Logan Ryan,7864,S,NYG,15,128,6.1,4.9,21,0,136.7,21,26,3,197,99,1.54
Myles Jack,10670,LB,JAX,14,67,6.1,5.2,15,0,96.8,11,13,0,94,65,1.4
Anthony Brown,10823,CB,DAL,9,55,6.1,5.5,9,1,112.5,9,10,1,165,73,3.0
Jonathan Jones,11217,CB,NE,16,288,6.1,4.3,19,1,92.6,47,67,2,455,296,1.58
Chris Jackson,42512,CB,TEN,9,121,6.1,5.0,31,0,131.1,20,24,2,211,97,1.74
Jalen Davis,50431,CB,CIN,2,36,6.0,4.0,7,0,132.6,6,9,1,82,20,2.28
Nick Kwiatkoski,10747,LB,LV,12,36,6.0,4.5,23,0,89.1,6,8,0,47,27,1.31
Troy Dye,28251,LB,MIN,4,6,6.0,6.0,18,0,95.8,1,1,0,7,10,1.17
Ryan Neal,49132,S,SEA,10,54,6.0,4.9,29,0,115.9,9,11,0,130,47,2.41
Kristian Fulton,42894,CB,TEN,6,66,6.0,5.1,31,0,129.2,11,13,1,115,74,1.74
Grayland Arnold,43528,S,PHI,1,24,6.0,6.0,24,0,137.5,4,4,1,30,4,1.25
Dorance Armstrong,48557,ED,DAL,5,6,6.0,6.0,9,0,104.2,1,1,0,9,5,1.5
Corey Ballentine,83833,CB,NYJ,3,12,6.0,4.0,22,0,92.4,2,3,0,25,5,2.08
Kevin King,11788,CB,GB,8,12,6.0,4.0,12,0,109.7,2,3,0,38,10,3.17
Neville Hewitt,9836,LB,NYJ,12,18,6.0,3.6,22,0,79.6,3,5,0,33,25,1.83
Deshazor Everett,9940,S,WAS,5,6,6.0,6.0,32,0,116.7,1,1,0,12,5,2.0
Tavierre Thomas,66931,CB,CLV,7,129,5.9,5.0,8,0,109.6,22,26,1,188,58,1.46
Raven Greene,24750,S,GB,10,65,5.9,4.3,12,0,95.7,11,15,0,117,36,1.8
Jeff Heath,8396,S,LV,8,23,5.8,5.8,23,0,136.5,4,4,1,29,4,1.26
Cre'Von LeBlanc,11218,CB,PHI,8,105,5.8,4.6,24,0,118.5,18,23,1,206,75,1.96
Trevon Diggs,41817,CB,DAL,8,17,5.7,4.3,9,0,113.5,3,4,0,47,7,2.76
Kamren Curl,55800,S,WAS,16,114,5.7,4.6,32,0,106.7,20,25,1,160,129,1.4
David Long,29367,LB,TEN,7,17,5.7,3.4,31,0,71.3,3,5,0,23,7,1.35
Micah Kiser,50879,LB,LA,9,17,5.7,5.7,26,0,118.1,3,3,0,37,17,2.18
Marquise Blair,56263,CB,SEA,2,40,5.7,5.0,29,0,154.2,7,8,1,92,35,2.3
Avery Williamson,8786,LB,PIT,14,57,5.7,4.8,25,0,137.5,10,12,2,90,44,1.58
Azeez Al-Shaair,49792,LB,SF,10,39,5.6,4.3,28,0,122.7,7,9,1,41,35,1.05
Josiah Scott,55634,CB,JAX,6,39,5.6,4.9,15,0,114.1,7,8,0,91,29,2.33
Ronnie Harrison,49206,S,CLV,7,28,5.6,4.0,8,1,55.4,5,7,0,56,25,2.0
Desmond Trufant,7803,CB,DET,5,22,5.5,4.4,11,0,109.2,4,5,0,51,24,2.32
Duke Riley,11830,LB,PHI,7,22,5.5,5.5,24,0,99.0,4,4,0,31,18,1.41
Malcolm Butler,9040,CB,TEN,15,44,5.5,3.4,31,0,77.7,8,13,0,76,35,1.73
Nick Scott,49012,S,LA,5,11,5.5,5.5,26,0,100.0,2,2,0,16,10,1.45
Amani Oruwariye,50533,CB,DET,16,60,5.5,4.6,11,0,118.8,11,13,0,207,73,3.45
Bradley Chubb,48526,ED,DEN,9,11,5.5,5.5,10,0,118.8,2,2,0,30,15,2.73
Armani Watts,51264,S,KC,2,11,5.5,5.5,16,0,87.5,2,2,0,10,10,0.91
Tye Smith,9603,CB,TEN,5,11,5.5,5.5,31,0,79.2,2,2,0,-1,-2,-0.09
Shawn Williams,7865,S,CIN,5,11,5.5,5.5,7,0,118.8,2,2,0,35,18,3.18
Dre Greenlaw,51503,LB,SF,13,48,5.3,4.4,28,0,130.7,9,11,1,89,80,1.85
Will Harris,51336,S,DET,11,42,5.3,4.7,11,0,139.6,8,9,2,72,57,1.71
Jayon Brown,11910,LB,TEN,9,32,5.3,4.0,31,0,144.8,6,8,1,78,39,2.44
Kamu Grugier-Hill,10842,LB,MIA,7,21,5.3,5.3,17,0,107.3,4,4,0,39,19,1.86
Rodney McLeod,7271,S,PHI,12,37,5.3,4.6,24,0,83.9,7,8,0,33,34,0.89
Kevin Pierre-Louis,8767,LB,WAS,13,71,5.1,4.2,32,0,134.3,14,17,2,116,53,1.63
Terrell Bonds,23668,CB,BLT,3,51,5.1,3.9,3,0,95.0,10,13,0,90,73,1.76
Jarrad Davis,11776,LB,DET,4,5,5.0,5.0,11,0,87.5,1,1,0,5,9,1.0
Alex Highsmith,43507,ED,PIT,6,10,5.0,2.5,25,0,65.6,2,4,0,21,9,2.1
Sherrick McManis,5667,S,CHI,5,5,5.0,2.5,6,1,29.2,1,2,0,12,15,2.4
Vernon Scott,43076,S,GB,5,10,5.0,3.3,12,0,104.9,2,3,0,34,3,3.4
Daniel Thomas,42544,S,JAX,4,10,5.0,5.0,15,0,91.7,2,2,0,12,15,1.2
Troy Reeder,38268,LB,LA,6,15,5.0,5.0,26,0,98.6,3,3,0,23,26,1.53
Jaire Alexander,49350,CB,GB,8,15,5.0,3.0,12,0,71.3,3,5,0,23,8,1.53
George Iloka,7159,S,MIN,2,5,5.0,5.0,18,0,118.8,1,1,0,13,8,2.6
Levi Wallace,25445,CB,BUF,5,5,5.0,5.0,4,0,118.8,1,1,0,23,27,4.6
K.J. Wright,6251,LB,SEA,16,95,5.0,4.1,29,0,131.2,19,23,2,196,122,2.06
Duron Harmon,7872,S,DET,9,10,5.0,5.0,11,0,158.3,2,2,1,39,36,3.9
Justin Hollins,48498,ED,LA,5,5,5.0,5.0,26,0,104.2,1,1,0,9,11,1.8
Shaquil Barrett,9000,ED,TB,8,10,5.0,5.0,30,0,118.8,2,2,0,28,3,2.8
Matthew Judon,10780,ED,BLT,4,5,5.0,5.0,3,0,118.8,1,1,0,17,2,3.4
Rashard Robinson,10767,CB,DAL,3,5,5.0,2.5,9,0,85.4,1,2,0,20,0,4.0
Sean Davis,10692,S,PIT,2,5,5.0,5.0,25,0,108.3,1,1,0,10,5,2.0
Tremaine Edmunds,50905,LB,BUF,11,24,4.8,4.8,4,0,118.8,5,5,0,72,22,3.0
Jeffrey Okudah,55674,CB,DET,8,28,4.7,3.5,11,0,116.7,6,8,0,109,40,3.89
Darian Thompson,10705,S,DAL,10,28,4.7,4.0,9,0,101.8,6,7,0,59,28,2.11
Jahlani Tavai,51055,LB,DET,9,14,4.7,3.5,11,0,101.0,3,4,0,35,21,2.5
Josh Jones,11816,S,JAX,12,55,4.6,4.2,15,1,113.3,12,13,2,122,52,2.22
Amik Robertson,55619,CB,LV,6,23,4.6,3.8,23,0,158.3,5,6,1,76,27,3.3
Ty Summers,30242,LB,GB,4,9,4.5,4.5,12,0,104.2,2,2,0,18,5,2.0
Stanford Samuels III,55893,CB,GB,1,9,4.5,3.0,12,0,72.9,2,3,0,11,14,1.22
Darqueze Dennard,8659,CB,ATL,8,81,4.5,3.5,2,0,97.6,18,23,0,171,87,2.11
Jaylon Johnson,56259,CB,CHI,6,9,4.5,4.5,6,0,87.5,2,2,0,10,6,1.11
Jacob Phillips,57942,LB,CLV,5,9,4.5,4.5,8,0,118.8,2,2,0,29,36,3.22
Todd Davis,9007,LB,MIN,7,18,4.5,4.5,18,0,116.7,4,4,0,48,21,2.67
Quinton Dunbar,10073,CB,SEA,4,9,4.5,4.5,29,0,118.8,2,2,0,35,2,3.89
Dre Kirkpatrick,7023,CB,ARZ,14,48,4.4,3.2,1,1,72.6,11,15,0,134,61,2.79
Darius Leonard,49684,LB,IND,14,48,4.4,4.0,14,0,107.6,11,12,0,118,81,2.46
Trayvon Mullen,41968,CB,LV,16,31,4.4,3.4,23,0,118.8,7,9,0,130,71,4.19
Grant Haley,50473,CB,NO,1,22,4.4,3.7,20,1,79.2,5,6,0,84,20,3.82
Josh Bynes,6503,LB,CIN,11,21,4.2,4.2,7,0,158.3,5,5,1,84,62,4.0
Nathan Gerry,11940,LB,PHI,7,25,4.2,3.6,24,0,150.9,6,7,2,75,32,3.0
Frankie Luvu,51028,ED,NYJ,3,4,4.0,4.0,22,0,91.7,1,1,0,6,0,1.5
Terrell Burgess,45255,S,LA,3,8,4.0,2.0,26,0,56.3,2,4,0,11,1,1.38
Josh Woods,49023,LB,CHI,1,4,4.0,4.0,6,0,91.7,1,1,0,6,0,1.5
Tre Flowers,49059,CB,SEA,7,12,4.0,4.0,29,0,118.8,3,3,0,44,27,3.67
Jermaine Carter,28838,LB,CAR,7,8,4.0,4.0,5,0,79.2,2,2,0,5,3,0.63
Matt Milano,11918,LB,BUF,8,16,4.0,3.2,4,0,118.3,4,5,0,62,26,3.88
Sidney Jones,11798,CB,JAX,4,12,4.0,2.4,15,0,143.8,3,5,1,69,61,5.75
Curtis Riley,10109,S,MIN,2,4,4.0,4.0,18,0,95.8,1,1,0,7,2,1.75
Mike Ford,50535,CB,DET,2,4,4.0,4.0,11,0,79.2,1,1,0,2,-1,0.5
De'Vante Bausby,10057,CB,DEN,4,4,4.0,4.0,10,0,79.2,1,1,0,1,0,0.25
Benardrick McKinney,9476,LB,HST,2,4,4.0,2.0,13,0,58.3,1,2,0,7,11,1.75
Pierre Desir,8762,CB,BLT,8,12,4.0,4.0,3,0,131.3,3,3,1,18,8,1.5
LaRoy Reynolds,8500,LB,ATL,1,4,4.0,4.0,2,0,112.5,1,1,0,11,5,2.75
Jaquan Johnson,51433,S,BUF,2,4,4.0,4.0,4,0,79.2,1,1,0,2,0,0.5
Kevin Minter,7826,LB,TB,2,4,4.0,4.0,30,0,79.2,1,1,0,1,3,0.25
Cory Littleton,11190,LB,LV,14,66,3.9,3.1,23,0,103.4,17,21,0,185,93,2.8
Brian Burns,44522,ED,CAR,9,19,3.8,3.8,5,0,88.3,5,5,0,26,28,1.37
Oren Burks,50203,LB,GB,2,7,3.5,3.5,12,0,106.3,2,2,0,19,17,2.71
Nick Vigil,10721,LB,LAC,5,14,3.5,3.5,27,0,96.9,4,4,0,29,16,2.07
Alohi Gilman,41662,S,LAC,2,7,3.5,3.5,27,0,85.4,2,2,0,9,16,1.29
Robert Quinn,6166,ED,CHI,6,7,3.5,3.5,6,0,106.3,2,2,0,19,25,2.71
Jeremiah Attaochu,8685,ED,DEN,5,7,3.5,3.5,10,0,91.7,2,2,0,12,10,1.71
Jackrabbit Jenkins,7043,CB,NO,11,34,3.4,2.8,20,0,114.9,10,12,1,59,45,1.74
Carlton Davis,49335,CB,TB,11,27,3.4,2.5,30,0,151.5,8,11,2,130,55,4.81
Chidobe Awuzie,11815,CB,DAL,5,10,3.3,2.0,9,0,104.2,3,5,0,75,19,7.5
Damon Arnette,28080,CB,LV,6,13,3.3,2.6,23,0,103.3,4,5,0,44,10,3.38
Patrick Queen,57941,LB,BLT,14,26,3.3,2.9,3,0,94.4,8,9,0,60,31,2.31
Jordyn Brooks,50851,LB,SEA,10,19,3.2,3.2,29,0,152.1,6,6,1,66,22,3.47
Chris Jones,49339,CB,MIN,2,3,3.0,1.5,18,0,91.7,1,2,0,23,1,7.67
Blessuan Austin,50434,CB,NYJ,8,12,3.0,2.4,22,0,137.9,4,5,1,38,14,3.17
Jabaal Sheard,6189,ED,NYG,1,3,3.0,3.0,21,0,87.5,1,1,0,5,0,1.67
Elandon Roberts,10848,LB,MIA,2,3,3.0,3.0,17,0,118.8,1,1,0,16,1,5.33
Joe Walker,10885,LB,SF,1,3,3.0,3.0,28,0,118.8,1,1,0,22,4,7.33
Krys Barnes,42548,LB,GB,4,6,3.0,3.0,12,0,114.6,2,2,0,23,6,3.83
A.J. Bouye,8110,CB,DEN,2,3,3.0,3.0,10,0,91.7,1,1,0,6,2,2.0
John Simon,7911,ED,NE,11,9,3.0,3.0,19,0,91.7,3,3,0,18,25,2.0
Nate Hall,51497,LB,HST,1,3,3.0,3.0,13,0,95.8,1,1,0,7,1,2.33
Denzel Ward,49558,CB,CLV,3,3,3.0,3.0,8,0,104.2,1,1,0,9,1,3.0
Jamal Carter,49282,LB,ATL,1,3,3.0,3.0,2,0,158.3,1,1,1,21,0,7.0
Joe Haden,5532,CB,PIT,5,6,3.0,2.0,25,0,130.6,2,3,1,24,11,4.0
Darius Slay,7817,CB,PHI,12,29,2.9,2.4,24,0,137.5,10,12,1,124,35,4.28
Marcus Epps,51391,S,PHI,10,20,2.9,2.5,24,0,102.1,7,8,0,68,35,3.4
Vernon Hargreaves III,10645,CB,HST,13,32,2.9,2.9,13,0,158.3,11,11,3,165,62,5.16
Tyrel Dodson,51045,LB,BUF,3,11,2.8,2.2,4,0,97.5,4,5,0,37,14,3.36
Terez Hall,51107,LB,NE,4,8,2.7,2.0,19,0,84.4,3,4,0,19,15,2.38
Isaiah Rodgers,27069,CB,IND,1,5,2.5,2.5,14,0,79.2,2,2,0,6,4,1.2
Sean Lee,5580,LB,DAL,4,5,2.5,2.5,9,0,97.9,2,2,0,15,6,3.0
Tony McRae,11358,CB,DET,1,10,2.5,2.5,11,0,158.3,4,4,2,59,7,5.9
Alec Ogletree,7811,LB,NYJ,1,2,2.0,2.0,22,0,83.3,1,1,0,4,-1,2.0
Shaun Dion Hamilton,49706,LB,WAS,2,2,2.0,2.0,32,0,112.5,1,1,0,11,5,5.5
Kavon Frazier,10846,S,MIA,2,2,2.0,2.0,17,0,100.0,1,1,0,8,0,4.0
Dane Jackson,32989,CB,BUF,2,2,2.0,2.0,4,0,135.4,1,1,1,7,1,3.5
Davontae Harris,37492,CB,BLT,2,2,2.0,2.0,3,0,104.2,1,1,0,9,6,4.5
Casey Hayward Jr.,7064,CB,LAC,2,4,2.0,2.0,27,0,118.8,2,2,0,54,11,13.5
Tyler Hall,43958,CB,ATL,1,4,2.0,2.0,2,0,158.3,2,2,1,55,5,13.75
Rashad Smith,43811,LB,PHI,1,2,2.0,2.0,24,0,87.5,1,1,0,5,0,2.5
Marcus Gilchrist,6202,S,BLT,1,2,2.0,2.0,3,0,118.8,1,1,0,16,0,8.0
Devon Kennard,8809,ED,ARZ,2,2,2.0,2.0,1,0,118.8,1,1,0,15,11,7.5
Alexander Myres,43823,CB,DET,1,2,2.0,2.0,11,0,118.8,1,1,0,14,0,7.0
Edmond Robinson,9665,LB,ATL,2,2,2.0,2.0,2,0,118.8,1,1,0,19,13,9.5
Carter Coughlin,43498,ED,NYG,1,2,2.0,2.0,21,0,118.8,1,1,0,17,6,8.5
Cameron Lewis,49395,CB,BUF,2,5,1.7,1.7,4,0,94.4,3,3,0,20,15,4.0
Leon Jacobs,44980,LB,JAX,2,3,1.5,1.5,15,0,93.8,2,2,0,13,6,4.33
Josh Metellus,43395,S,MIN,1,1,1.0,1.0,18,0,135.4,1,1,1,7,0,7.0
Eli Apple,10644,CB,CAR,1,1,1.0,1.0,5,0,95.8,1,1,0,7,3,7.0
Chase Winovich,48523,ED,NE,7,1,1.0,1.0,19,0,83.3,1,1,0,4,6,4.0
Khalil Dorsey,27819,CB,BLT,1,1,1.0,1.0,3,0,118.8,1,1,0,39,2,39.0
